id,sku,modelno,price,time
Southwire-500-ft-14-Purple-Stranded-THHN-Wire-23956601,202316455,23956601,44.91,2017-02-03T18:10:19Z
Cerrowire-50-ft-14-3-Black-White-and-Green-Cabled-Solid-THHN-Cable-112-141253B,205493340,112-141253B,19.27,2017-02-03T18:10:33Z
Southwire-600-ft-12-3-Black-White-Green-Solid-CU-CoilPAK-SIMpull-THHN-Wire-58389701,204214871,58389701,198.0,2017-02-03T18:10:50Z
Southwire-1000-ft-12-Black-Solid-CU-SIMpull-CoilPAK-THHN-Wire-58026504,205476084,58026504,137.0,2017-02-03T18:11:32Z
Southwire-1000-ft-12-Red-Solid-CU-SIMpull-CoilPAK-THHN-Wire-58027304,205476086,58027304,137.0,2017-02-03T18:11:50Z
Southwire-1000-ft-12-Red-Stranded-CU-THHN-Wire-58019804,205476053,58019804,120.0,2017-02-03T18:12:10Z
Southwire-By-the-Foot-10-Green-Stranded-CU-THHN-Wire-22977399,204631947,22977399,0.49,2017-02-03T18:12:27Z
Southwire-By-the-Foot-10-White-Stranded-THHN-Wire-22974099,204631946,22974099,0.49,2017-02-03T18:12:43Z
Southwire-By-the-Foot-10-Black-Stranded-THHN-22973299,204631945,22973299,0.49,2017-02-03T18:12:59Z
Southwire-By-the-Foot-10-Red-Stranded-CU-THHN-Wire-22975799,204631948,22975799,0.49,2017-02-03T18:13:16Z
Cerrowire-50-ft-6-1-Green-Stranded-THHN-Wire-112-4205B,202564745,112-4205B,37.47,2017-02-03T18:13:34Z
Southwire-By-the-Foot-10-3-Orange-Solid-NM-B-W-G-Wire-63948499,204724935,63948499,1.24,2017-02-03T18:13:51Z
